Format Version,1.1,Take Name,13_concentric_diamonds_1mps_cal,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-09-13 08.12.11.869 PM,Total Frames,4140,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
39,0.325000,0.087539,0.000025,0.009499,0.996116,-0.197153,1.198825,0.083798,0.000208,-0.196911,1.139741,0.017712,0.000000,-0.197512,1.257459,0.149947,0.725093,-0.197293,1.258590,0.018520,0.418612,-0.196894,1.139508,0.149011,0.380141,,,,,,,,,,,,,,,,,,,,,-0.197209,1.139326,0.018155,-0.197594,1.257491,0.149912,-0.197184,1.258646,0.018583,-0.196736,1.139420,0.148973,-0.132209,2.406180,1.457705,-0.146002,2.442950,-1.439788,-0.133153,0.013888,1.427955,-0.132329,0.047802,-1.470080
40,0.333333,0.087798,-0.000181,0.009889,0.996089,-0.197071,1.198794,0.083732,0.000207,-0.196754,1.139746,0.017615,0.000000,-0.197505,1.257394,0.149911,0.786873,-0.197225,1.258594,0.018486,0.429737,-0.196799,1.139444,0.148915,0.343585,,,,,,,,,,,,,,,,,,,,,-0.197216,1.139340,0.018149,-0.197585,1.257489,0.149923,-0.197151,1.258669,0.018538,-0.196720,1.139419,0.148963,-0.132242,2.406179,1.457676,-0.145982,2.442939,-1.439793,-0.133203,0.013902,1.427907,-0.132299,0.047759,-1.470127
41,0.341667,0.087782,-0.000043,0.009729,0.996092,-0.197116,1.198849,0.083758,0.000216,-0.196837,1.139798,0.017644,0.000000,-0.197513,1.257451,0.149936,0.748458,-0.197272,1.258647,0.018510,0.442215,-0.196842,1.139500,0.148943,0.379000,,,,,,,,,,,,,,,,,,,,,-0.197240,1.139334,0.018153,-0.197582,1.257491,0.149908,-0.197176,1.258673,0.018565,-0.196703,1.139420,0.148937,-0.132227,2.406175,1.457686,-0.145971,2.442951,-1.439820,-0.133186,0.013897,1.427932,-0.132333,0.047805,-1.470037
42,0.350000,0.087661,-0.000132,0.009362,0.996106,-0.197174,1.198849,0.083786,0.000215,-0.196932,1.139781,0.017686,0.000000,-0.197535,1.257467,0.149950,0.755005,-0.197278,1.258631,0.018524,0.445262,-0.196952,1.139516,0.148986,0.338755,,,,,,,,,,,,,,,,,,,,,-0.197273,1.139358,0.018179,-0.197623,1.257504,0.149928,-0.197156,1.258677,0.018554,-0.196759,1.139426,0.148976,-0.132230,2.406168,1.457684,-0.145944,2.442945,-1.439832,-0.133191,0.013880,1.427910,-0.132298,0.047766,-1.470126
43,0.358333,0.087734,-0.000054,0.009270,0.996101,-0.197167,1.198843,0.083771,0.000214,-0.196946,1.139785,0.017663,0.000000,-0.197507,1.257452,0.149943,0.753756,-0.197272,1.258634,0.018517,0.452248,-0.196943,1.139500,0.148962,0.350125,,,,,,,,,,,,,,,,,,,,,-0.197307,1.139354,0.018179,-0.197584,1.257498,0.149921,-0.197157,1.258669,0.018549,-0.196762,1.139427,0.148974,-0.132238,2.406166,1.457681,-0.145921,2.442950,-1.439842,-0.133173,0.013897,1.427935,-0.132234,0.047729,-1.470210
44,0.366667,0.087833,-0.000327,0.009495,0.996090,-0.197148,1.198848,0.083763,0.000204,-0.196865,1.139804,0.017642,0.000000,-0.197550,1.257443,0.149947,0.782347,-0.197239,1.258653,0.018521,0.461300,-0.196939,1.139493,0.148942,0.335266,,,,,,,,,,,,,,,,,,,,,-0.197268,1.139366,0.018171,-0.197627,1.257505,0.149944,-0.197135,1.258673,0.018552,-0.196783,1.139433,0.148977,-0.132237,2.406159,1.457683,-0.145908,2.442974,-1.439872,-0.133208,0.013920,1.427875,-0.132287,0.047748,-1.470141
45,0.375000,0.087756,-0.000085,0.009101,0.996100,-0.197161,1.198858,0.083752,0.000222,-0.196958,1.139803,0.017640,0.000000,-0.197483,1.257464,0.149926,0.735313,-0.197244,1.258652,0.018501,0.455602,-0.196960,1.139512,0.148940,0.353512,,,,,,,,,,,,,,,,,,,,,-0.197360,1.139374,0.018204,-0.197565,1.257507,0.149918,-0.197142,1.258687,0.018550,-0.196796,1.139440,0.148990,-0.132252,2.406170,1.457664,-0.146039,2.442922,-1.439723,-0.133167,0.013893,1.427945,-0.132333,0.047812,-1.470074
46,0.383333,0.087887,-0.000432,0.009690,0.996083,-0.197111,1.198883,0.083761,0.000216,-0.196790,1.139846,0.017634,0.000000,-0.197550,1.257470,0.149951,0.747846,-0.197208,1.258695,0.018526,0.465465,-0.196895,1.139520,0.148933,0.345391,,,,,,,,,,,,,,,,,,,,,-0.197322,1.139381,0.018186,-0.197598,1.257523,0.149920,-0.197130,1.258689,0.018547,-0.196782,1.139449,0.148973,-0.132220,2.406168,1.457694,-0.145948,2.442946,-1.439815,-0.133166,0.013871,1.427958,-0.132356,0.047810,-1.470034
47,0.391667,0.087836,-0.000165,0.009177,0.996093,-0.197155,1.198854,0.083739,0.000209,-0.196932,1.139810,0.017618,0.000000,-0.197496,1.257450,0.149923,0.760535,-0.197234,1.258659,0.018498,0.505195,-0.196957,1.139498,0.148917,0.340343,,,,,,,,,,,,,,,,,,,,,-0.197350,1.139399,0.018197,-0.197576,1.257532,0.149928,-0.197104,1.258681,0.018535,-0.196792,1.139464,0.148979,-0.132232,2.406171,1.457666,-0.145950,2.442928,-1.439799,-0.133171,0.013891,1.427940,-0.132396,0.047846,-1.469972
48,0.400000,0.087756,-0.000008,0.008899,0.996102,-0.197136,1.198879,0.083759,0.000201,-0.196969,1.139824,0.017647,0.000000,-0.197423,1.257485,0.149933,0.819805,-0.197208,1.258673,0.018507,0.512909,-0.196945,1.139533,0.148947,0.384689,,,,,,,,,,,,,,,,,,,,,-0.197341,1.139400,0.018177,-0.197505,1.257522,0.149933,-0.197097,1.258704,0.018524,-0.196779,1.139486,0.148957,-0.132208,2.406179,1.457718,-0.145906,2.442958,-1.439868,-0.133176,0.013880,1.427940,-0.132287,0.047761,-1.470127
49,0.408333,0.087824,-0.000019,0.008819,0.996097,-0.197149,1.198902,0.083762,0.000209,-0.196990,1.139855,0.017642,0.000000,-0.197426,1.257499,0.149944,0.811723,-0.197210,1.258705,0.018519,0.513248,-0.196968,1.139547,0.148942,0.373189,,,,,,,,,,,,,,,,,,,,,-0.197357,1.139400,0.018199,-0.197517,1.257526,0.149945,-0.197097,1.258713,0.018536,-0.196771,1.139481,0.148963,-0.132210,2.406175,1.457711,-0.145964,2.442954,-1.439782,-0.133136,0.013873,1.427983,-0.132407,0.047860,-1.469947
50,0.416667,0.087655,-0.000152,0.008864,0.996111,-0.197173,1.198880,0.083786,0.000210,-0.196993,1.139811,0.017687,0.000000,-0.197473,1.257499,0.149949,0.797556,-0.197221,1.258661,0.018523,0.508603,-0.197007,1.139547,0.148986,0.355454,,,,,,,,,,,,,,,,,,,,,-0.197343,1.139390,0.018196,-0.197584,1.257535,0.149932,-0.197088,1.258699,0.018527,-0.196788,1.139475,0.148961,-0.132221,2.406172,1.457677,-0.145952,2.442938,-1.439799,-0.133142,0.013861,1.427956,-0.132312,0.047790,-1.470080
51,0.425000,0.087769,-0.000065,0.008934,0.996101,-0.197150,1.198874,0.083828,0.000207,-0.196971,1.139821,0.017716,0.000000,-0.197448,1.257478,0.150004,0.769834,-0.197217,1.258670,0.018579,0.470453,-0.196963,1.139527,0.149015,0.376801,,,,,,,,,,,,,,,,,,,,,-0.197362,1.139400,0.018200,-0.197503,1.257515,0.149942,-0.197114,1.258698,0.018560,-0.196817,1.139471,0.149005,-0.132232,2.406173,1.457644,-0.145953,2.442944,-1.439829,-0.133192,0.013906,1.427910,-0.132368,0.047822,-1.470033
52,0.433333,0.087635,-0.000073,0.008927,0.996113,-0.197186,1.198865,0.083783,0.000208,-0.197007,1.139794,0.017686,0.000000,-0.197484,1.257488,0.149943,0.764259,-0.197251,1.258644,0.018517,0.453197,-0.197001,1.139536,0.148985,0.341299,,,,,,,,,,,,,,,,,,,,,-0.197348,1.139393,0.018181,-0.197581,1.257530,0.149931,-0.197117,1.258696,0.018546,-0.196799,1.139462,0.148992,-0.132240,2.406174,1.457693,-0.145897,2.442966,-1.439904,-0.133177,0.013886,1.427952,-0.132379,0.047829,-1.470000
53,0.441667,0.087809,-0.000237,0.009292,0.996094,-0.197129,1.198878,0.083766,0.000213,-0.196883,1.139830,0.017649,0.000000,-0.197494,1.257477,0.149947,0.767769,-0.197211,1.258680,0.018522,0.524138,-0.196929,1.139526,0.148948,0.354783,,,,,,,,,,,,,,,,,,,,,-0.197353,1.139389,0.018189,-0.197578,1.257520,0.149926,-0.197096,1.258685,0.018538,-0.196748,1.139452,0.148941,-0.132236,2.406169,1.457689,-0.145990,2.442952,-1.439789,-0.133174,0.013883,1.427935,-0.132360,0.047819,-1.470010
54,0.450000,0.087723,0.000046,0.009045,0.996104,-0.197139,1.198862,0.083782,0.000209,-0.196959,1.139802,0.017675,0.000000,-0.197437,1.257472,0.149953,0.781586,-0.197234,1.258652,0.018527,0.460649,-0.196925,1.139521,0.148974,0.386939,,,,,,,,,,,,,,,,,,,,,-0.197290,1.139380,0.018179,-0.197512,1.257500,0.149931,-0.197128,1.258697,0.018552,-0.196761,1.139458,0.148979,-0.132234,2.406171,1.457676,-0.145982,2.442959,-1.439800,-0.133170,0.013894,1.427911,-0.132191,0.047704,-1.470285
55,0.458333,0.087745,-0.000162,0.009385,0.996099,-0.197131,1.198871,0.083784,0.000203,-0.196881,1.139814,0.017674,0.000000,-0.197498,1.257478,0.149958,0.807642,-0.197233,1.258664,0.018532,0.453927,-0.196910,1.139526,0.148973,0.338244,,,,,,,,,,,,,,,,,,,,,-0.197233,1.139359,0.018151,-0.197604,1.257524,0.149939,-0.197108,1.258692,0.018546,-0.196736,1.139446,0.148948,-0.132239,2.406161,1.457649,-0.145975,2.442942,-1.439778,-0.133158,0.013869,1.427943,-0.132309,0.047787,-1.470094
56,0.466667,0.087617,0.000038,0.009310,0.996111,-0.197109,1.198840,0.083779,0.000210,-0.196894,1.139766,0.017684,0.000000,-0.197443,1.257464,0.149937,0.762383,-0.197231,1.258616,0.018511,0.448826,-0.196868,1.139513,0.148984,0.378542,,,,,,,,,,,,,,,,,,,,,-0.197212,1.139343,0.018150,-0.197542,1.257495,0.149908,-0.197113,1.258669,0.018550,-0.196701,1.139432,0.148946,-0.132221,2.406166,1.457699,-0.146005,2.442938,-1.439783,-0.133180,0.013891,1.427919,-0.132405,0.047831,-1.469988
57,0.475000,0.087697,-0.000128,0.009419,0.996103,-0.197122,1.198843,0.083775,0.000214,-0.196873,1.139780,0.017671,0.000000,-0.197490,1.257456,0.149943,0.760628,-0.197232,1.258630,0.018517,0.419025,-0.196893,1.139505,0.148970,0.355267,,,,,,,,,,,,,,,,,,,,,-0.197225,1.139341,0.018165,-0.197580,1.257495,0.149911,-0.197128,1.258674,0.018544,-0.196745,1.139428,0.148976,-0.132224,2.406174,1.457675,-0.145978,2.442914,-1.439783,-0.133149,0.013862,1.427989,-0.132350,0.047803,-1.470049
58,0.483333,0.087646,-0.000357,0.009751,0.996104,-0.197072,1.198798,0.083771,0.000208,-0.196752,1.139729,0.017673,0.000000,-0.197511,1.257418,0.149933,0.753332,-0.197186,1.258578,0.018507,0.448186,-0.196840,1.139467,0.148972,0.377835,,,,,,,,,,,,,,,,,,,,,-0.197221,1.139340,0.018166,-0.197559,1.257479,0.149914,-0.197128,1.258651,0.018555,-0.196715,1.139423,0.148974,-0.132226,2.406167,1.457683,-0.145995,2.442935,-1.439778,-0.133132,0.013860,1.427988,-0.132364,0.047817,-1.470028
59,0.491667,0.087655,-0.000281,0.010171,0.996099,-0.197071,1.198822,0.083801,0.000215,-0.196706,1.139754,0.017701,0.000000,-0.197555,1.257440,0.149964,0.747269,-0.197242,1.258603,0.018538,0.432191,-0.196783,1.139490,0.149001,0.390983,,,,,,,,,,,,,,,,,,,,,-0.197202,1.139335,0.018163,-0.197565,1.257472,0.149905,-0.197143,1.258666,0.018558,-0.196714,1.139420,0.148965,-0.132213,2.406178,1.457694,-0.145922,2.442952,-1.439869,-0.133162,0.013891,1.427940,-0.132382,0.047825,-1.470026
60,0.500000,0.087695,0.000069,0.009510,0.996102,-0.197110,1.198828,0.083765,0.000222,-0.196873,1.139765,0.017661,0.000000,-0.197466,1.257442,0.149932,0.739519,-0.197258,1.258614,0.018506,0.465933,-0.196844,1.139491,0.148960,0.386870,,,,,,,,,,,,,,,,,,,,,-0.197207,1.139331,0.018176,-0.197558,1.257478,0.149904,-0.197149,1.258664,0.018561,-0.196673,1.139414,0.148939,-0.132220,2.406173,1.457690,-0.145920,2.442944,-1.439843,-0.133176,0.013871,1.427929,-0.132447,0.047873,-1.469890
61,0.508333,0.087744,-0.000219,0.009468,0.996098,-0.197099,1.198836,0.083759,0.000214,-0.196832,1.139780,0.017649,0.000000,-0.197484,1.257444,0.149932,0.782848,-0.197202,1.258630,0.018506,0.441138,-0.196877,1.139492,0.148948,0.357432,,,,,,,,,,,,,,,,,,,,,-0.197168,1.139332,0.018173,-0.197565,1.257489,0.149916,-0.197081,1.258668,0.018533,-0.196688,1.139427,0.148970,-0.132218,2.406169,1.457680,-0.145983,2.442936,-1.439779,-0.133178,0.013885,1.427944,-0.132352,0.047802,-1.470065
62,0.516667,0.087654,-0.000681,0.010251,0.996098,-0.196970,1.198841,0.083767,0.000221,-0.196546,1.139774,0.017668,0.000000,-0.197511,1.257459,0.149930,0.724588,-0.197092,1.258623,0.018505,0.449688,-0.196729,1.139509,0.148967,0.365164,,,,,,,,,,,,,,,,,,,,,-0.197197,1.139350,0.018188,-0.197527,1.257493,0.149894,-0.197072,1.258661,0.018539,-0.196696,1.139429,0.148980,-0.132235,2.406179,1.457666,-0.145839,2.442965,-1.439972,-0.133207,0.013920,1.427899,-0.132257,0.047741,-1.470169
63,0.525000,0.087770,-0.000125,0.009642,0.996094,-0.197055,1.198846,0.083758,0.000215,-0.196777,1.139794,0.017645,0.000000,-0.197451,1.257450,0.149934,0.735176,-0.197190,1.258643,0.018508,0.447645,-0.196801,1.139499,0.148944,0.385250,,,,,,,,,,,,,,,,,,,,,-0.197169,1.139350,0.018161,-0.197521,1.257491,0.149902,-0.197088,1.258670,0.018560,-0.196650,1.139430,0.148954,-0.132227,2.406175,1.457667,-0.145890,2.442975,-1.439890,-0.133168,0.013873,1.427927,-0.132263,0.047768,-1.470144
64,0.533333,0.087785,-0.000170,0.009516,0.996094,-0.197057,1.198852,0.083765,0.000205,-0.196791,1.139802,0.017650,0.000000,-0.197443,1.257454,0.149943,0.785035,-0.197173,1.258651,0.018518,0.463326,-0.196824,1.139503,0.148950,0.360339,,,,,,,,,,,,,,,,,,,,,-0.197147,1.139344,0.018152,-0.197523,1.257505,0.149924,-0.197057,1.258669,0.018549,-0.196657,1.139434,0.148943,-0.132221,2.406172,1.457687,-0.145929,2.442959,-1.439837,-0.133188,0.013899,1.427898,-0.132191,0.047718,-1.470264
65,0.541667,0.087802,-0.000276,0.009543,0.996092,-0.197043,1.198866,0.083778,0.000200,-0.196760,1.139818,0.017661,0.002464,-0.197445,1.257465,0.149958,0.797188,-0.197146,1.258667,0.018532,0.440052,-0.196821,1.139515,0.148960,0.357484,,,,,,,,,,,,,,,,,,,,,-0.197142,1.139352,0.018147,-0.197508,1.257510,0.149935,-0.197040,1.258678,0.018554,-0.196666,1.139443,0.148963,-0.132208,2.406175,1.457703,-0.145909,2.442967,-1.439854,-0.133205,0.013906,1.427907,-0.132300,0.047789,-1.470103
66,0.550000,0.087782,-0.000092,0.009080,0.996098,-0.197033,1.198856,0.083791,0.000206,-0.196831,1.139805,0.017677,0.000000,-0.197353,1.257459,0.149969,0.785347,-0.197112,1.258654,0.018543,0.494857,-0.196834,1.139507,0.148976,0.345284,,,,,,,,,,,,,,,,,,,,,-0.197193,1.139389,0.018194,-0.197416,1.257505,0.149949,-0.197013,1.258681,0.018544,-0.196676,1.139445,0.148984,-0.132249,2.406176,1.457659,-0.145900,2.442976,-1.439855,-0.133172,0.013892,1.427937,-0.132410,0.047849,-1.469929
67,0.558333,0.087746,-0.000095,0.008942,0.996103,-0.197022,1.198868,0.083769,0.000202,-0.196838,1.139811,0.017659,0.000000,-0.197324,1.257475,0.149942,0.814665,-0.197086,1.258661,0.018516,0.495396,-0.196839,1.139524,0.148958,0.382962,,,,,,,,,,,,,,,,,,,,,-0.197163,1.139386,0.018186,-0.197405,1.257510,0.149947,-0.196988,1.258694,0.018545,-0.196671,1.139471,0.148976,-0.132211,2.406177,1.457705,-0.145945,2.442967,-1.439840,-0.133166,0.013875,1.427935,-0.132298,0.047787,-1.470106
68,0.566667,0.087876,-0.000211,0.009362,0.996087,-0.196964,1.198888,0.083758,0.000201,-0.196712,1.139849,0.017632,0.000000,-0.197334,1.257477,0.149947,0.792095,-0.197057,1.258698,0.018522,0.487962,-0.196752,1.139526,0.148932,0.421529,,,,,,,,,,,,,,,,,,,,,-0.197143,1.139390,0.018161,-0.197396,1.257511,0.149925,-0.196990,1.258702,0.018557,-0.196637,1.139482,0.148952,-0.132200,2.406172,1.457693,-0.145948,2.442954,-1.439820,-0.133160,0.013890,1.427952,-0.132398,0.047861,-1.469953
69,0.575000,0.087886,0.000060,0.009266,0.996088,-0.196960,1.198866,0.083740,0.000200,-0.196753,1.139828,0.017613,0.000000,-0.197285,1.257454,0.149930,0.818609,-0.197080,1.258677,0.018504,0.480341,-0.196720,1.139503,0.148913,0.395532,,,,,,,,,,,,,,,,,,,,,-0.197114,1.139380,0.018156,-0.197368,1.257510,0.149928,-0.196967,1.258700,0.018535,-0.196634,1.139474,0.148951,-0.132210,2.406176,1.457693,-0.145902,2.442973,-1.439889,-0.133166,0.013878,1.427930,-0.132381,0.047827,-1.470007
70,0.583333,0.087871,-0.000268,0.009500,0.996087,-0.196926,1.198888,0.083770,0.000200,-0.196649,1.139849,0.017645,0.000000,-0.197321,1.257478,0.149958,0.811914,-0.197026,1.258698,0.018532,0.506572,-0.196708,1.139527,0.148944,0.388285,,,,,,,,,,,,,,,,,,,,,-0.197117,1.139385,0.018171,-0.197358,1.257520,0.149949,-0.196956,1.258698,0.018559,-0.196611,1.139472,0.148947,-0.132226,2.406170,1.457655,-0.145958,2.442936,-1.439812,-0.133188,0.013886,1.427945,-0.132299,0.047760,-1.470111
71,0.591667,0.087910,-0.000206,0.009242,0.996086,-0.196927,1.198866,0.083731,0.000202,-0.196691,1.139831,0.017601,0.000000,-0.197281,1.257451,0.149923,0.815738,-0.197008,1.258680,0.018498,0.507361,-0.196727,1.139500,0.148900,0.404039,,,,,,,,,,,,,,,,,,,,,-0.197119,1.139381,0.018176,-0.197351,1.257507,0.149939,-0.196943,1.258697,0.018546,-0.196624,1.139474,0.148950,-0.132228,2.406181,1.457691,-0.145935,2.442966,-1.439831,-0.133185,0.013889,1.427917,-0.132304,0.047766,-1.470111
72,0.600000,0.087758,-0.000065,0.009170,0.996100,-0.196960,1.198881,0.083781,0.000207,-0.196751,1.139827,0.017669,0.000000,-0.197289,1.257487,0.149956,0.790574,-0.197053,1.258676,0.018530,0.470207,-0.196749,1.139536,0.148969,0.429583,,,,,,,,,,,,,,,,,,,,,-0.197096,1.139379,0.018177,-0.197363,1.257506,0.149923,-0.196955,1.258707,0.018558,-0.196599,1.139483,0.148967,-0.132208,2.406171,1.457692,-0.145925,2.442948,-1.439833,-0.133173,0.013886,1.427953,-0.132320,0.047775,-1.470086
73,0.608333,0.087733,0.000034,0.009106,0.996102,-0.196949,1.198871,0.083791,0.000199,-0.196760,1.139812,0.017682,0.000000,-0.197257,1.257480,0.149963,0.808965,-0.197049,1.258662,0.018537,0.472611,-0.196730,1.139528,0.148982,0.415998,,,,,,,,,,,,,,,,,,,,,-0.197086,1.139376,0.018160,-0.197341,1.257504,0.149933,-0.196952,1.258698,0.018556,-0.196591,1.139475,0.148960,-0.132218,2.406180,1.457693,-0.145920,2.442976,-1.439878,-0.133148,0.013882,1.427958,-0.132344,0.047787,-1.470077
74,0.616667,0.087846,0.000129,0.009626,0.996088,-0.196896,1.198876,0.083755,0.000205,-0.196652,1.139833,0.017633,0.000000,-0.197260,1.257470,0.149940,0.805876,-0.197066,1.258682,0.018515,0.479165,-0.196609,1.139519,0.148933,0.431278,,,,,,,,,,,,,,,,,,,,,-0.197052,1.139357,0.018156,-0.197314,1.257496,0.149919,-0.196978,1.258696,0.018554,-0.196555,1.139468,0.148933,-0.132197,2.406179,1.457713,-0.145942,2.442942,-1.439837,-0.133164,0.013870,1.427963,-0.132314,0.047749,-1.470115
75,0.625000,0.087812,-0.000193,0.009624,0.996091,-0.196910,1.198875,0.083774,0.000206,-0.196626,1.139828,0.017656,0.000000,-0.197312,1.257473,0.149955,0.782270,-0.197034,1.258677,0.018530,0.454278,-0.196668,1.139523,0.148955,0.392632,,,,,,,,,,,,,,,,,,,,,-0.197022,1.139354,0.018154,-0.197389,1.257516,0.149923,-0.196963,1.258689,0.018564,-0.196558,1.139458,0.148946,-0.132247,2.406163,1.457685,-0.145922,2.442965,-1.439865,-0.133175,0.013891,1.427957,-0.132437,0.047886,-1.469900
76,0.633333,0.087885,-0.000134,0.009692,0.996083,-0.196878,1.198855,0.083733,0.000199,-0.196593,1.139818,0.017606,0.000000,-0.197281,1.257443,0.149922,0.820819,-0.197017,1.258667,0.018497,0.445594,-0.196620,1.139493,0.148905,0.373786,,,,,,,,,,,,,,,,,,,,,-0.196986,1.139333,0.018138,-0.197329,1.257496,0.149924,-0.196947,1.258671,0.018536,-0.196531,1.139440,0.148947,-0.132213,2.406166,1.457706,-0.145996,2.442951,-1.439781,-0.133184,0.013881,1.427940,-0.132326,0.047777,-1.470079
77,0.641667,0.087704,-0.000072,0.009586,0.996101,-0.196930,1.198849,0.083785,0.000206,-0.196665,1.139787,0.017680,0.000000,-0.197312,1.257461,0.149954,0.763547,-0.197066,1.258636,0.018528,0.452976,-0.196675,1.139510,0.148980,0.404439,,,,,,,,,,,,,,,,,,,,,-0.197005,1.139341,0.018155,-0.197397,1.257489,0.149916,-0.196960,1.258666,0.018569,-0.196517,1.139439,0.148953,-0.132240,2.406157,1.457674,-0.145928,2.442960,-1.439840,-0.133166,0.013889,1.427917,-0.132291,0.047757,-1.470100
78,0.650000,0.087842,-0.000203,0.009777,0.996086,-0.196908,1.198849,0.083754,0.000213,-0.196603,1.139806,0.017632,0.000000,-0.197330,1.257443,0.149938,0.745609,-0.197046,1.258655,0.018513,0.434657,-0.196650,1.139493,0.148931,0.391290,,,,,,,,,,,,,,,,,,,,,-0.196991,1.139346,0.018165,-0.197394,1.257481,0.149909,-0.196955,1.258670,0.018561,-0.196524,1.139429,0.148971,-0.132246,2.406165,1.457671,-0.146005,2.442925,-1.439761,-0.133194,0.013898,1.427911,-0.132308,0.047775,-1.470107
79,0.658333,0.087774,-0.000109,0.009847,0.996092,-0.196910,1.198848,0.083751,0.000219,-0.196608,1.139796,0.017638,0.000000,-0.197331,1.257451,0.149928,0.741392,-0.197070,1.258645,0.018502,0.452653,-0.196633,1.139501,0.148937,0.402348,,,,,,,,,,,,,,,,,,,,,-0.196987,1.139325,0.018168,-0.197402,1.257481,0.149901,-0.196975,1.258664,0.018567,-0.196492,1.139423,0.148941,-0.132219,2.406181,1.457708,-0.146023,2.442912,-1.439739,-0.133144,0.013863,1.427951,-0.132272,0.047754,-1.470162
80,0.666667,0.087760,-0.000094,0.009761,0.996094,-0.196896,1.198831,0.083759,0.000208,-0.196606,1.139777,0.017647,0.000000,-0.197303,1.257436,0.149934,0.756757,-0.197048,1.258626,0.018508,0.438483,-0.196625,1.139485,0.148947,0.391307,,,,,,,,,,,,,,,,,,,,,-0.196960,1.139320,0.018133,-0.197384,1.257479,0.149898,-0.196949,1.258652,0.018555,-0.196496,1.139417,0.148933,-0.132214,2.406175,1.457692,-0.145988,2.442933,-1.439747,-0.133158,0.013879,1.427959,-0.132354,0.047814,-1.470048
81,0.675000,0.087801,-0.000008,0.009657,0.996091,-0.196888,1.198832,0.083763,0.000211,-0.196623,1.139784,0.017646,0.000000,-0.197272,1.257432,0.149942,0.781925,-0.197042,1.258633,0.018517,0.462513,-0.196617,1.139481,0.148945,0.402511,,,,,,,,,,,,,,,,,,,,,-0.196967,1.139318,0.018157,-0.197331,1.257468,0.149919,-0.196953,1.258661,0.018562,-0.196486,1.139417,0.148934,-0.132228,2.406166,1.457682,-0.145893,2.442972,-1.439886,-0.133182,0.013894,1.427909,-0.132407,0.047847,-1.469947
82,0.683333,0.087708,-0.000233,0.010178,0.996094,-0.196839,1.198859,0.083784,0.000208,-0.196479,1.139799,0.017678,0.000000,-0.197317,1.257471,0.149953,0.770564,-0.197017,1.258648,0.018528,0.471973,-0.196543,1.139520,0.148978,0.396428,,,,,,,,,,,,,,,,,,,,,-0.196956,1.139329,0.018157,-0.197377,1.257484,0.149910,-0.196936,1.258654,0.018554,-0.196490,1.139429,0.148939,-0.132233,2.406181,1.457671,-0.145924,2.442946,-1.439837,-0.133169,0.013872,1.427964,-0.132224,0.047727,-1.470195
83,0.691667,0.087608,-0.000079,0.009588,0.996109,-0.196907,1.198842,0.083786,0.000209,-0.196642,1.139768,0.017692,0.000000,-0.197291,1.257468,0.149943,0.753883,-0.197043,1.258617,0.018517,0.428763,-0.196653,1.139516,0.148992,0.392560,,,,,,,,,,,,,,,,,,,,,-0.196969,1.139331,0.018156,-0.197374,1.257495,0.149907,-0.196932,1.258662,0.018564,-0.196493,1.139437,0.148965,-0.132215,2.406169,1.457692,-0.145931,2.442971,-1.439848,-0.133192,0.013890,1.427896,-0.132373,0.047805,-1.470007
84,0.700000,0.087792,0.000051,0.009470,0.996094,-0.196869,1.198845,0.083771,0.000209,-0.196635,1.139794,0.017656,0.000000,-0.197221,1.257446,0.149950,0.782563,-0.197010,1.258644,0.018524,0.453405,-0.196609,1.139495,0.148955,0.414139,,,,,,,,,,,,,,,,,,,,,-0.196957,1.139334,0.018153,-0.197284,1.257478,0.149921,-0.196930,1.258676,0.018568,-0.196496,1.139434,0.148942,-0.132222,2.406169,1.457686,-0.145913,2.442960,-1.439856,-0.133148,0.013862,1.427982,-0.132316,0.047766,-1.470084
